t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,ux,uy,uz,joint1,joint2,joint3,joint4,gripper
3.549000000000000199e+01,1.037366219086238578e-01,4.539352562017641146e-01,5.427970578401526414e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.113708215884641473e-01,-1.316326900016873136e-02,9.916129688012365051e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.550000000000000000e+01,1.026229115170683298e-01,4.538023160815807255e-01,5.437887830515386600e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.113709499241576084e-01,-1.342478990723205978e-02,9.918361788030516379e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.550999999999999801e+01,1.015092029101407056e-01,4.536667604036194734e-01,5.447807301977587446e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.113704645050409003e-01,-1.368637983620302201e-02,9.920568381378558342e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.552000000000000313e+01,1.003955022269675118e-01,4.535285884848566651e-01,5.457728967278143717e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.113693650169368665e-01,-1.394803734743876866e-02,9.922749461458435505e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.553000000000000114e+01,9.928181560980196829e-02,4.533877996566706980e-01,5.467652800900504317e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.113676511491266952e-01,-1.420976100025006517e-02,9.924905021763130719e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.553999999999999915e+01,9.816814920398497790e-02,4.532443932648516638e-01,5.477578777321669978e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.113653225944033487e-01,-1.447154935290684286e-02,9.927035055870003788e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.555000000000000426e+01,9.705450915791390132e-02,4.530983686696125612e-01,5.487506871012244325e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.113623790486364951e-01,-1.473340096256048337e-02,9.929139557405819438e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.556000000000000227e+01,9.594090162301224800e-02,4.529497252456004541e-01,5.497437056436481617e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.113588202113359460e-01,-1.499531438536594319e-02,9.931218520083939794e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.557000000000000028e+01,9.482733275368718240e-02,4.527984623819052423e-01,5.507369308052412205e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.113546457854081018e-01,-1.525728817642624247e-02,9.933271937707655042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.557999999999999829e+01,9.371380870730408597e-02,4.526445794820719293e-01,5.517303600311896927e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.113498554769734583e-01,-1.551932088978136282e-02,9.935299804150199421e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
