t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,ux,uy,uz,joint1,joint2,joint3,joint4,gripper
0.280000,0.349228,0.008751,0.300000,0.000000,0.000000,0.000000,1.000000,-0.005499,0.030931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.290000,0.349172,0.009060,0.300000,0.000000,0.000000,0.000000,1.000000,-0.005693,0.030896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.300000,0.349114,0.009369,0.300000,0.000000,0.000000,0.000000,1.000000,-0.005887,0.030859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.310000,0.349055,0.009677,0.300000,0.000000,0.000000,0.000000,1.000000,-0.006081,0.030822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,0.348993,0.009985,0.300000,0.000000,0.000000,0.000000,1.000000,-0.006274,0.030783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.330000,0.348929,0.010293,0.300000,0.000000,0.000000,0.000000,1.000000,-0.006467,0.030743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.340000,0.348863,0.010600,0.300000,0.000000,0.000000,0.000000,1.000000,-0.006660,0.030702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350000,0.348796,0.010907,0.300000,0.000000,0.000000,0.000000,1.000000,-0.006853,0.030659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.360000,0.348726,0.011214,0.300000,0.000000,0.000000,0.000000,1.000000,-0.007046,0.030616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.370000,0.348655,0.011519,0.300000,0.000000,0.000000,0.000000,1.000000,-0.007238,0.030571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.380000,0.348582,0.011825,0.300000,0.000000,0.000000,0.000000,1.000000,-0.007430,0.030525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.390000,0.348506,0.012130,0.300000,0.000000,0.000000,0.000000,1.000000,-0.007621,0.030477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.400000,0.348429,0.012434,0.300000,0.000000,0.000000,0.000000,1.000000,-0.007813,0.030429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.410000,0.348350,0.012739,0.300000,0.000000,0.000000,0.000000,1.000000,-0.008004,0.030379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.420000,0.348269,0.013042,0.300000,0.000000,0.000000,0.000000,1.000000,-0.008195,0.030328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.430000,0.348186,0.013345,0.300000,0.000000,0.000000,0.000000,1.000000,-0.008385,0.030276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.440000,0.348101,0.013648,0.300000,0.000000,0.000000,0.000000,1.000000,-0.008575,0.030223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.450000,0.348015,0.013950,0.300000,0.000000,0.000000,0.000000,1.000000,-0.008765,0.030169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.460000,0.347926,0.014251,0.300000,0.000000,0.000000,0.000000,1.000000,-0.008954,0.030113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.470000,0.347836,0.014552,0.300000,0.000000,0.000000,0.000000,1.000000,-0.009143,0.030056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.480000,0.347743,0.014852,0.300000,0.000000,0.000000,0.000000,1.000000,-0.009332,0.029998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.490000,0.347649,0.015152,0.300000,0.000000,0.000000,0.000000,1.000000,-0.009520,0.029939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.500000,0.347553,0.015451,0.300000,0.000000,0.000000,0.000000,1.000000,-0.009708,0.029878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.510000,0.347455,0.015749,0.300000,0.000000,0.000000,0.000000,1.000000,-0.009896,0.029817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.520000,0.347355,0.016047,0.300000,0.000000,0.000000,0.000000,1.000000,-0.010083,0.029754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.530000,0.347253,0.016344,0.300000,0.000000,0.000000,0.000000,1.000000,-0.010269,0.029690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.540000,0.347150,0.016641,0.300000,0.000000,0.000000,0.000000,1.000000,-0.010456,0.029625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.550000,0.347044,0.016937,0.300000,0.000000,0.000000,0.000000,1.000000,-0.010642,0.029559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.560000,0.346937,0.017232,0.300000,0.000000,0.000000,0.000000,1.000000,-0.010827,0.029491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.570000,0.346827,0.017527,0.300000,0.000000,0.000000,0.000000,1.000000,-0.011012,0.029423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.580000,0.346716,0.017821,0.300000,0.000000,0.000000,0.000000,1.000000,-0.011197,0.029353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.590000,0.346604,0.018114,0.300000,0.000000,0.000000,0.000000,1.000000,-0.011381,0.029282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.600000,0.346489,0.018406,0.300000,0.000000,0.000000,0.000000,1.000000,-0.011565,0.029210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.610000,0.346372,0.018698,0.300000,0.000000,0.000000,0.000000,1.000000,-0.011748,0.029137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.620000,0.346254,0.018989,0.300000,0.000000,0.000000,0.000000,1.000000,-0.011931,0.029062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.630000,0.346134,0.019279,0.300000,0.000000,0.000000,0.000000,1.000000,-0.012113,0.028987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.640000,0.346012,0.019569,0.300000,0.000000,0.000000,0.000000,1.000000,-0.012295,0.028910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.650000,0.345888,0.019857,0.300000,0.000000,0.000000,0.000000,1.000000,-0.012477,0.028832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.660000,0.345762,0.020145,0.300000,0.000000,0.000000,0.000000,1.000000,-0.012658,0.028753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.670000,0.345635,0.020432,0.300000,0.000000,0.000000,0.000000,1.000000,-0.012838,0.028673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.680000,0.345505,0.020719,0.300000,0.000000,0.000000,0.000000,1.000000,-0.013018,0.028592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.690000,0.345374,0.021004,0.300000,0.000000,0.000000,0.000000,1.000000,-0.013197,0.028509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
