t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,ux,uy,uz,joint1,joint2,joint3,joint4,gripper
4.810000000000000142e+01,5.943303633965734134e-01,1.233322718389002065e-01,5.694912832854048812e-02,7.006031311728212752e-02,8.167312169671168964e-02,7.006031311728212752e-02,9.917220408179554525e-01,-1.203049602632177972e-02,5.472357645137093662e-02,2.503400066234950927e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.810999999999999943e+01,5.942096596185796331e-01,1.238794782422351776e-01,5.719972817123103459e-02,7.001419377542550393e-02,8.161016391263725689e-02,7.001419377542550393e-02,9.917337376968208273e-01,-1.211026290685590645e-02,5.471764623266872629e-02,2.508595870436836073e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.812000000000000455e+01,5.940881581384362953e-01,1.244266247635535810e-01,5.745084750262785533e-02,6.996804943263698617e-02,8.154718684183900890e-02,6.996804943263700005e-02,9.917454312651841075e-01,-1.219003637213389446e-02,5.471160003319014420e-02,2.513789837507718339e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.813000000000000256e+01,5.939658588911369552e-01,1.249737102428989804e-01,5.770248613873257826e-02,6.992188009384656122e-02,8.148419050795877028e-02,6.992188009384656122e-02,9.917571215098714976e-01,-1.226981625390699548e-02,5.470543782341089067e-02,2.518981961750488274e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.814000000000000057e+01,5.938427618133581554e-01,1.255207335200217988e-01,5.795464389497795299e-02,6.987568576399612319e-02,8.142117493464463840e-02,6.987568576399612319e-02,9.917688084177102015e-01,-1.234960238384874565e-02,5.469915957407936458e-02,2.524172237473587543e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.814999999999999858e+01,5.937188668434599803e-01,1.260676934343805677e-01,5.820732058622729577e-02,6.982946644803997294e-02,8.135814014555156626e-02,6.982946644803995906e-02,9.917804919755283111e-01,-1.242939459356606768e-02,5.469276525616184603e-02,2.529360658985457810e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.816000000000000369e+01,5.935941739214868340e-01,1.266145888251450358e-01,5.846051602677504455e-02,6.978322215094442948e-02,8.129508616434075186e-02,6.978322215094442948e-02,9.917921721701560278e-01,-1.250919271459927096e-02,5.468625484083139421e-02,2.534547220594540740e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.817000000000000171e+01,5.934686829891679949e-01,1.271614185311971956e-01,5.871423003034620391e-02,6.973695287768846840e-02,8.123201301468060964e-02,6.973695287768846840e-02,9.918038489884242193e-01,-1.258899657843315367e-02,5.467962829953654236e-02,2.539731916613163776e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.817999999999999972e+01,5.933423939899181709e-01,1.277081813911357666e-01,5.896846241009767731e-02,6.969065863326298627e-02,8.116892072024564642e-02,6.969065863326298627e-02,9.918155224171651962e-01,-1.266880601645259397e-02,5.467288560400823672e-02,2.544914741356429921e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.818999999999999773e+01,5.932153068688389430e-01,1.282548762432773604e-01,5.922321297861748990e-02,6.964433942267118927e-02,8.110580930471707195e-02,6.964433942267118927e-02,9.918271924432132680e-01,-1.274862086000361217e-02,5.466602672618697811e-02,2.550095689142495292e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
