t,x,y,z,fx,fy,fz
30.860000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
30.870000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
30.880000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
30.890000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
30.900000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
30.910000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
30.920000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
30.930000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
30.940000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
30.950000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
30.960000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
30.970000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
30.980000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
30.990000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.000000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.010000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.020000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.030000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.040000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.050000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.060000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.070000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.080000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.090000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.100000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.110000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.120000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.130000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.140000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.150000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.160000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.170000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.180000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.190000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.200000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.210000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.220000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.230000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.240000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.250000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.260000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.270000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.280000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.290000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.300000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.310000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.320000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.330000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.340000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.350000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.360000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.370000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.380000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.390000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.400000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.410000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.420000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.430000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.440000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.450000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.460000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.470000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.480000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.490000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.500000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.510000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.520000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.530000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.540000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.550000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.560000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.570000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.580000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.590000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.600000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.610000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.620000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.630000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.640000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.650000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.660000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.670000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.680000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.690000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.700000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.710000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.720000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.730000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.740000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.750000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.760000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.770000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.780000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.790000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.800000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.810000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.820000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.830000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.840000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.850000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.860000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.870000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.880000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.890000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.900000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.910000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.920000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.930000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.940000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.950000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.960000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.970000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.980000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
31.990000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
32.000000,3.300000,0.250000,1.600000,0.000000,0.000000,0.000000
32.010000,3.300230,0.250000,1.600000,0.000000,0.000000,0.000000
32.020000,3.300460,0.250000,1.600000,0.000000,0.000000,0.000000
32.030000,3.300690,0.250000,1.600000,0.000000,0.000000,0.000000
32.040000,3.300920,0.250000,1.600000,0.000000,0.000000,0.000000
32.050000,3.301150,0.250000,1.600000,0.000000,0.000000,0.000000
32.060000,3.301380,0.250000,1.600000,0.000000,0.000000,0.000000
32.070000,3.301610,0.250000,1.600000,0.000000,0.000000,0.000000
32.080000,3.301840,0.250000,1.600000,0.000000,0.000000,0.000000
32.090000,3.302070,0.250000,1.600000,0.000000,0.000000,0.000000
32.100000,3.302300,0.250000,1.600000,0.000000,0.000000,0.000000
32.110000,3.302530,0.250000,1.600000,0.000000,0.000000,0.000000
32.120000,3.302760,0.250000,1.600000,0.000000,0.000000,0.000000
32.130000,3.302990,0.250000,1.600000,0.000000,0.000000,0.000000
32.140000,3.303220,0.250000,1.600000,0.000000,0.000000,0.000000
32.150000,3.303450,0.250000,1.600000,0.000000,0.000000,0.000000
32.160000,3.303680,0.250000,1.600000,0.000000,0.000000,0.000000
32.170000,3.303910,0.250000,1.600000,0.000000,0.000000,0.000000
32.180000,3.304140,0.250000,1.600000,0.000000,0.000000,0.000000
32.190000,3.304370,0.250000,1.600000,0.000000,0.000000,0.000000
32.200000,3.304600,0.250000,1.600000,0.000000,0.000000,0.000000
32.210000,3.304830,0.250000,1.600000,0.000000,0.000000,0.000000
32.220000,3.305060,0.250000,1.600000,0.000000,0.000000,0.000000
32.230000,3.305290,0.250000,1.600000,0.000000,0.000000,0.000000
32.240000,3.305520,0.250000,1.600000,0.000000,0.000000,0.000000
32.250000,3.305750,0.250000,1.600000,0.000000,0.000000,0.000000
32.260000,3.305980,0.250000,1.600000,0.000000,0.000000,0.000000
32.270000,3.306210,0.250000,1.600000,0.000000,0.000000,0.000000
32.280000,3.306440,0.250000,1.600000,0.000000,0.000000,0.000000
32.290000,3.306670,0.250000,1.600000,0.000000,0.000000,0.000000
32.300000,3.306900,0.250000,1.600000,0.000000,0.000000,0.000000
32.310000,3.307130,0.250000,1.600000,0.000000,0.000000,0.000000
32.320000,3.307360,0.250000,1.600000,0.000000,0.000000,0.000000
32.330000,3.307590,0.250000,1.600000,0.000000,0.000000,0.000000
32.340000,3.307820,0.250000,1.600000,0.000000,0.000000,0.000000
32.350000,3.308050,0.250000,1.600000,0.000000,0.000000,0.000000
32.360000,3.308280,0.250000,1.600000,0.000000,0.000000,0.000000
32.370000,3.308510,0.250000,1.600000,0.000000,0.000000,0.000000
32.380000,3.308740,0.250000,1.600000,0.000000,0.000000,0.000000
32.390000,3.308970,0.250000,1.600000,0.000000,0.000000,0.000000
32.400000,3.309200,0.250000,1.600000,0.000000,0.000000,0.000000
32.410000,3.309430,0.250000,1.600000,0.000000,0.000000,0.000000
32.420000,3.309660,0.250000,1.600000,0.000000,0.000000,0.000000
32.430000,3.309890,0.250000,1.600000,0.000000,0.000000,0.000000
32.440000,3.310120,0.250000,1.600000,0.000000,0.000000,0.000000
32.450000,3.310350,0.250000,1.600000,0.000000,0.000000,0.000000
32.460000,3.310580,0.250000,1.600000,0.000000,0.000000,0.000000
32.470000,3.310810,0.250000,1.600000,0.000000,0.000000,0.000000
32.480000,3.311040,0.250000,1.600000,0.000000,0.000000,0.000000
32.490000,3.311270,0.250000,1.600000,0.000000,0.000000,0.000000
32.500000,3.311500,0.250000,1.600000,0.000000,0.000000,0.000000
32.510000,3.311730,0.250000,1.600000,0.000000,0.000000,0.000000
32.520000,3.311960,0.250000,1.600000,0.000000,0.000000,0.000000
32.530000,3.312190,0.250000,1.600000,0.000000,0.000000,0.000000
32.540000,3.312420,0.250000,1.600000,0.000000,0.000000,0.000000
32.550000,3.312650,0.250000,1.600000,0.000000,0.000000,0.000000
32.560000,3.312880,0.250000,1.600000,0.000000,0.000000,0.000000
32.570000,3.313110,0.250000,1.600000,0.000000,0.000000,0.000000
32.580000,3.313340,0.250000,1.600000,0.000000,0.000000,0.000000
32.590000,3.313570,0.250000,1.600000,0.000000,0.000000,0.000000
32.600000,3.313800,0.250000,1.600000,0.000000,0.000000,0.000000
32.610000,3.314030,0.250000,1.600000,0.000000,0.000000,0.000000
32.620000,3.314260,0.250000,1.600000,0.000000,0.000000,0.000000
32.630000,3.314490,0.250000,1.600000,0.000000,0.000000,0.000000
32.640000,3.314720,0.250000,1.600000,0.000000,0.000000,0.000000
32.650000,3.314950,0.250000,1.600000,0.000000,0.000000,0.000000
32.660000,3.315180,0.250000,1.600000,0.000000,0.000000,0.000000
32.670000,3.315410,0.250000,1.600000,0.000000,0.000000,0.000000
32.680000,3.315640,0.250000,1.600000,0.000000,0.000000,0.000000
32.690000,3.315870,0.250000,1.600000,0.000000,0.000000,0.000000
32.700000,3.316100,0.250000,1.600000,0.000000,0.000000,0.000000
32.710000,3.316330,0.250000,1.600000,0.000000,0.000000,0.000000
32.720000,3.316560,0.250000,1.600000,0.000000,0.000000,0.000000
32.730000,3.316790,0.250000,1.600000,0.000000,0.000000,0.000000
32.740000,3.317020,0.250000,1.600000,0.000000,0.000000,0.000000
32.750000,3.317250,0.250000,1.600000,0.000000,0.000000,0.000000
32.760000,3.317480,0.250000,1.600000,0.000000,0.000000,0.000000
32.770000,3.317710,0.250000,1.600000,0.000000,0.000000,0.000000
32.780000,3.317940,0.250000,1.600000,0.000000,0.000000,0.000000
32.790000,3.318170,0.250000,1.600000,0.000000,0.000000,0.000000
32.800000,3.318400,0.250000,1.600000,0.000000,0.000000,0.000000
32.810000,3.318630,0.250000,1.600000,0.000000,0.000000,0.000000
32.820000,3.318860,0.250000,1.600000,0.000000,0.000000,0.000000
32.830000,3.319090,0.250000,1.600000,0.000000,0.000000,0.000000
32.840000,3.319320,0.250000,1.600000,0.000000,0.000000,0.000000
32.850000,3.319550,0.250000,1.600000,0.000000,0.000000,0.000000
32.860000,3.319780,0.250000,1.600000,0.000000,0.000000,0.000000
32.870000,3.320010,0.250000,1.600000,0.000000,0.000000,0.000000
32.880000,3.320240,0.250000,1.600000,0.000000,0.000000,0.000000
32.890000,3.320470,0.250000,1.600000,0.000000,0.000000,0.000000
32.900000,3.320700,0.250000,1.600000,0.000000,0.000000,0.000000
32.910000,3.320930,0.250000,1.600000,0.000000,0.000000,0.000000
32.920000,3.321160,0.250000,1.600000,0.000000,0.000000,0.000000
32.930000,3.321390,0.250000,1.600000,0.000000,0.000000,0.000000
32.940000,3.321620,0.250000,1.600000,0.000000,0.000000,0.000000
32.950000,3.321850,0.250000,1.600000,0.000000,0.000000,0.000000
32.960000,3.322080,0.250000,1.600000,0.000000,0.000000,0.000000
32.970000,3.322310,0.250000,1.600000,0.000000,0.000000,0.000000
32.980000,3.322540,0.250000,1.600000,0.000000,0.000000,0.000000
32.990000,3.322770,0.250000,1.600000,0.000000,0.000000,0.000000
33.000000,3.323000,0.250000,1.600000,0.000000,0.000000,0.000000
33.010000,3.323230,0.250000,1.600000,0.000000,0.000000,0.000000
33.020000,3.323460,0.250000,1.600000,0.000000,0.000000,0.000000
33.030000,3.323690,0.250000,1.600000,0.000000,0.000000,0.000000
33.040000,3.323920,0.250000,1.600000,0.000000,0.000000,0.000000
33.050000,3.324150,0.250000,1.600000,0.000000,0.000000,0.000000
33.060000,3.324380,0.250000,1.600000,0.000000,0.000000,0.000000
33.070000,3.324610,0.250000,1.600000,0.000000,0.000000,0.000000
33.080000,3.324840,0.250000,1.600000,0.000000,0.000000,0.000000
33.090000,3.325070,0.250000,1.600000,0.000000,0.000000,0.000000
33.100000,3.325300,0.250000,1.600000,0.000000,0.000000,0.000000
33.110000,3.325530,0.250000,1.600000,0.000000,0.000000,0.000000
33.120000,3.325760,0.250000,1.600000,0.000000,0.000000,0.000000
33.130000,3.325990,0.250000,1.600000,0.000000,0.000000,0.000000
33.140000,3.326220,0.250000,1.600000,0.000000,0.000000,0.000000
33.150000,3.326450,0.250000,1.600000,0.000000,0.000000,0.000000
33.160000,3.326680,0.250000,1.600000,0.000000,0.000000,0.000000
33.170000,3.326910,0.250000,1.600000,0.000000,0.000000,0.000000
33.180000,3.327140,0.250000,1.600000,0.000000,0.000000,0.000000
33.190000,3.327370,0.250000,1.600000,0.000000,0.000000,0.000000
33.200000,3.327600,0.250000,1.600000,0.000000,0.000000,0.000000
33.210000,3.327830,0.250000,1.600000,0.000000,0.000000,0.000000
33.220000,3.328060,0.250000,1.600000,0.000000,0.000000,0.000000
33.230000,3.328290,0.250000,1.600000,0.000000,0.000000,0.000000
33.240000,3.328520,0.250000,1.600000,0.000000,0.000000,0.000000
33.250000,3.328750,0.250000,1.600000,0.000000,0.000000,0.000000
33.260000,3.328980,0.250000,1.600000,0.000000,0.000000,0.000000
33.270000,3.329210,0.250000,1.600000,0.000000,0.000000,0.000000
33.280000,3.329440,0.250000,1.600000,0.000000,0.000000,0.000000
33.290000,3.329670,0.250000,1.600000,0.000000,0.000000,0.000000
33.300000,3.329900,0.250000,1.600000,0.000000,0.000000,0.000000
33.310000,3.330130,0.250000,1.600000,0.000000,0.000000,0.000000
33.320000,3.330360,0.250000,1.600000,0.000000,0.000000,0.000000
33.330000,3.330590,0.250000,1.600000,0.000000,0.000000,0.000000
33.340000,3.330820,0.250000,1.600000,0.000000,0.000000,0.000000
33.350000,3.331050,0.250000,1.600000,0.000000,0.000000,0.000000
33.360000,3.331280,0.250000,1.600000,0.000000,0.000000,0.000000
33.370000,3.331510,0.250000,1.600000,0.000000,0.000000,0.000000
33.380000,3.331740,0.250000,1.600000,0.000000,0.000000,0.000000
33.390000,3.331970,0.250000,1.600000,0.000000,0.000000,0.000000
33.400000,3.332200,0.250000,1.600000,0.000000,0.000000,0.000000
33.410000,3.332430,0.250000,1.600000,0.000000,0.000000,0.000000
33.420000,3.332660,0.250000,1.600000,0.000000,0.000000,0.000000
33.430000,3.332890,0.250000,1.600000,0.000000,0.000000,0.000000
33.440000,3.333120,0.250000,1.600000,0.000000,0.000000,0.000000
33.450000,3.333350,0.250000,1.600000,0.000000,0.000000,0.000000
33.460000,3.333580,0.250000,1.600000,0.000000,0.000000,0.000000
33.470000,3.333810,0.250000,1.600000,0.000000,0.000000,0.000000
33.480000,3.334040,0.250000,1.600000,0.000000,0.000000,0.000000
33.490000,3.334270,0.250000,1.600000,0.000000,0.000000,0.000000
33.500000,3.334500,0.250000,1.600000,0.000000,0.000000,0.000000
33.510000,3.334730,0.250000,1.600000,0.000000,0.000000,0.000000
33.520000,3.334960,0.250000,1.600000,0.000000,0.000000,0.000000
33.530000,3.335190,0.250000,1.600000,0.000000,0.000000,0.000000
33.540000,3.335420,0.250000,1.600000,0.000000,0.000000,0.000000
33.550000,3.335650,0.250000,1.600000,0.000000,0.000000,0.000000
33.560000,3.335880,0.250000,1.600000,0.000000,0.000000,0.000000
33.570000,3.336110,0.250000,1.600000,0.000000,0.000000,0.000000
33.580000,3.336340,0.250000,1.600000,0.000000,0.000000,0.000000
33.590000,3.336570,0.250000,1.600000,0.000000,0.000000,0.000000
33.600000,3.336800,0.250000,1.600000,0.000000,0.000000,0.000000
33.610000,3.337030,0.250000,1.600000,0.000000,0.000000,0.000000
33.620000,3.337260,0.250000,1.600000,0.000000,0.000000,0.000000
33.630000,3.337490,0.250000,1.600000,0.000000,0.000000,0.000000
33.640000,3.337720,0.250000,1.600000,0.000000,0.000000,0.000000
33.650000,3.337950,0.250000,1.600000,0.000000,0.000000,0.000000
33.660000,3.338180,0.250000,1.600000,0.000000,0.000000,0.000000
33.670000,3.338410,0.250000,1.600000,0.000000,0.000000,0.000000
33.680000,3.338640,0.250000,1.600000,0.000000,0.000000,0.000000
33.690000,3.338870,0.250000,1.600000,0.000000,0.000000,0.000000
33.700000,3.339100,0.250000,1.600000,0.000000,0.000000,0.000000
33.710000,3.339330,0.250000,1.600000,0.000000,0.000000,0.000000
33.720000,3.339560,0.250000,1.600000,0.000000,0.000000,0.000000
33.730000,3.339790,0.250000,1.600000,0.000000,0.000000,0.000000
33.740000,3.340020,0.250000,1.600000,0.000000,0.000000,0.000000
33.750000,3.340250,0.250000,1.600000,0.000000,0.000000,0.000000
33.760000,3.340480,0.250000,1.600000,0.000000,0.000000,0.000000
33.770000,3.340710,0.250000,1.600000,0.000000,0.000000,0.000000
33.780000,3.340940,0.250000,1.600000,0.000000,0.000000,0.000000
33.790000,3.341170,0.250000,1.600000,0.000000,0.000000,0.000000
33.800000,3.341400,0.250000,1.600000,0.000000,0.000000,0.000000
33.810000,3.341630,0.250000,1.600000,0.000000,0.000000,0.000000
33.820000,3.341860,0.250000,1.600000,0.000000,0.000000,0.000000
33.830000,3.342090,0.250000,1.600000,0.000000,0.000000,0.000000
33.840000,3.342320,0.250000,1.600000,0.000000,0.000000,0.000000
33.850000,3.342550,0.250000,1.600000,0.000000,0.000000,0.000000
33.860000,3.342780,0.250000,1.600000,0.000000,0.000000,0.000000
33.870000,3.343010,0.250000,1.600000,0.000000,0.000000,0.000000
33.880000,3.343240,0.250000,1.600000,0.000000,0.000000,0.000000
33.890000,3.343470,0.250000,1.600000,0.000000,0.000000,0.000000
33.900000,3.343700,0.250000,1.600000,0.000000,0.000000,0.000000
33.910000,3.343930,0.250000,1.600000,0.000000,0.000000,0.000000
33.920000,3.344160,0.250000,1.600000,0.000000,0.000000,0.000000
33.930000,3.344390,0.250000,1.600000,0.000000,0.000000,0.000000
33.940000,3.344620,0.250000,1.600000,0.000000,0.000000,0.000000
33.950000,3.344850,0.250000,1.600000,0.000000,0.000000,0.000000
33.960000,3.345080,0.250000,1.600000,0.000000,0.000000,0.000000
33.970000,3.345310,0.250000,1.600000,0.000000,0.000000,0.000000
33.980000,3.345540,0.250000,1.600000,0.000000,0.000000,0.000000
33.990000,3.345770,0.250000,1.600000,0.000000,0.000000,0.000000
34.000000,3.346000,0.250000,1.600000,0.000000,0.000000,0.000000
34.010000,3.346230,0.250000,1.600000,0.000000,0.000000,0.000000
34.020000,3.346460,0.250000,1.600000,0.000000,0.000000,0.000000
34.030000,3.346690,0.250000,1.600000,0.000000,0.000000,0.000000
34.040000,3.346920,0.250000,1.600000,0.000000,0.000000,0.000000
34.050000,3.347150,0.250000,1.600000,0.000000,0.000000,0.000000
34.060000,3.347380,0.250000,1.600000,0.000000,0.000000,0.000000
34.070000,3.347610,0.250000,1.600000,0.000000,0.000000,0.000000
34.080000,3.347840,0.250000,1.600000,0.000000,0.000000,0.000000
34.090000,3.348070,0.250000,1.600000,0.000000,0.000000,0.000000
34.100000,3.348300,0.250000,1.600000,0.000000,0.000000,0.000000
34.110000,3.348530,0.250000,1.600000,0.000000,0.000000,0.000000
34.120000,3.348760,0.250000,1.600000,0.000000,0.000000,0.000000
34.130000,3.348990,0.250000,1.600000,0.000000,0.000000,0.000000
34.140000,3.349220,0.250000,1.600000,0.000000,0.000000,0.000000
34.150000,3.349450,0.250000,1.600000,0.000000,0.000000,0.000000
34.160000,3.349680,0.250000,1.600000,0.000000,0.000000,0.000000
34.170000,3.349910,0.250000,1.600000,0.000000,0.000000,0.000000
34.180000,3.350140,0.250000,1.600000,0.000000,0.000000,0.000000
34.190000,3.350370,0.250000,1.600000,0.000000,0.000000,0.000000
34.200000,3.350600,0.250000,1.600000,0.000000,0.000000,0.000000
34.210000,3.350830,0.250000,1.600000,0.000000,0.000000,0.000000
34.220000,3.351060,0.250000,1.600000,0.000000,0.000000,0.000000
34.230000,3.351290,0.250000,1.600000,0.000000,0.000000,0.000000
34.240000,3.351520,0.250000,1.600000,0.000000,0.000000,0.000000
34.250000,3.351750,0.250000,1.600000,0.000000,0.000000,0.000000
34.260000,3.351980,0.250000,1.600000,0.000000,0.000000,0.000000
34.270000,3.352210,0.250000,1.600000,0.000000,0.000000,0.000000
34.280000,3.352440,0.250000,1.600000,0.000000,0.000000,0.000000
34.290000,3.352670,0.250000,1.600000,0.000000,0.000000,0.000000
34.300000,3.352900,0.250000,1.600000,0.000000,0.000000,0.000000
34.310000,3.353130,0.250000,1.600000,0.000000,0.000000,0.000000
34.320000,3.353360,0.250000,1.600000,0.000000,0.000000,0.000000
34.330000,3.353590,0.250000,1.600000,0.000000,0.000000,0.000000
34.340000,3.353820,0.250000,1.600000,0.000000,0.000000,0.000000
34.350000,3.354050,0.250000,1.600000,0.000000,0.000000,0.000000
34.360000,3.354280,0.250000,1.600000,0.000000,0.000000,0.000000
34.370000,3.354510,0.250000,1.600000,0.000000,0.000000,0.000000
34.380000,3.354740,0.250000,1.600000,0.000000,0.000000,0.000000
34.390000,3.354970,0.250000,1.600000,0.000000,0.000000,0.000000
34.400000,3.355200,0.250000,1.600000,0.000000,0.000000,0.000000
34.410000,3.355430,0.250000,1.600000,0.000000,0.000000,0.000000
34.420000,3.355660,0.250000,1.600000,0.000000,0.000000,0.000000
34.430000,3.355890,0.250000,1.600000,0.000000,0.000000,0.000000
34.440000,3.356120,0.250000,1.600000,0.000000,0.000000,0.000000
34.450000,3.356350,0.250000,1.600000,0.000000,0.000000,0.000000
34.460000,3.356580,0.250000,1.600000,0.000000,0.000000,0.000000
34.470000,3.356810,0.250000,1.600000,0.000000,0.000000,0.000000
34.480000,3.357040,0.250000,1.600000,0.000000,0.000000,0.000000
34.490000,3.357270,0.250000,1.600000,0.000000,0.000000,0.000000
34.500000,3.357500,0.250000,1.600000,0.000000,0.000000,0.000000
34.510000,3.357730,0.250000,1.600000,0.000000,0.000000,0.000000
34.520000,3.357960,0.250000,1.600000,0.000000,0.000000,0.000000
34.530000,3.358190,0.250000,1.600000,0.000000,0.000000,0.000000
34.540000,3.358420,0.250000,1.600000,0.000000,0.000000,0.000000
34.550000,3.358650,0.250000,1.600000,0.000000,0.000000,0.000000
34.560000,3.358880,0.250000,1.600000,0.000000,0.000000,0.000000
34.570000,3.359110,0.250000,1.600000,0.000000,0.000000,0.000000
34.580000,3.359340,0.250000,1.600000,0.000000,0.000000,0.000000
34.590000,3.359570,0.250000,1.600000,0.000000,0.000000,0.000000
34.600000,3.359800,0.250000,1.600000,0.000000,0.000000,0.000000
34.610000,3.360030,0.250000,1.600000,0.000000,0.000000,0.000000
34.620000,3.360260,0.250000,1.600000,0.000000,0.000000,0.000000
34.630000,3.360490,0.250000,1.600000,0.000000,0.000000,0.000000
34.640000,3.360720,0.250000,1.600000,0.000000,0.000000,0.000000
34.650000,3.360950,0.250000,1.600000,0.000000,0.000000,0.000000
34.660000,3.361180,0.250000,1.600000,0.000000,0.000000,0.000000
34.670000,3.361410,0.250000,1.600000,0.000000,0.000000,0.000000
34.680000,3.361640,0.250000,1.600000,0.000000,0.000000,0.000000
34.690000,3.361870,0.250000,1.600000,0.000000,0.000000,0.000000
34.700000,3.362100,0.250000,1.600000,0.000000,0.000000,0.000000
34.710000,3.362330,0.250000,1.600000,0.000000,0.000000,0.000000
34.720000,3.362560,0.250000,1.600000,0.000000,0.000000,0.000000
34.730000,3.362790,0.250000,1.600000,0.000000,0.000000,0.000000
34.740000,3.363020,0.250000,1.600000,0.000000,0.000000,0.000000
34.750000,3.363250,0.250000,1.600000,0.000000,0.000000,0.000000
34.760000,3.363480,0.250000,1.600000,0.000000,0.000000,0.000000
34.770000,3.363710,0.250000,1.600000,0.000000,0.000000,0.000000
34.780000,3.363940,0.250000,1.600000,0.000000,0.000000,0.000000
34.790000,3.364170,0.250000,1.600000,0.000000,0.000000,0.000000
34.800000,3.364400,0.250000,1.600000,0.000000,0.000000,0.000000
34.810000,3.364630,0.250000,1.600000,0.000000,0.000000,0.000000
34.820000,3.364860,0.250000,1.600000,0.000000,0.000000,0.000000
34.830000,3.365090,0.250000,1.600000,0.000000,0.000000,0.000000
34.840000,3.365320,0.250000,1.600000,0.000000,0.000000,0.000000
