t,x,y,z,fx,fy,fz
14.240000,0.730222,0.058889,1.600000,0.000000,0.000000,0.000000
14.250000,0.731944,0.059028,1.600000,0.000000,0.000000,0.000000
14.260000,0.733667,0.059167,1.600000,0.000000,0.000000,0.000000
14.270000,0.735389,0.059306,1.600000,0.000000,0.000000,0.000000
14.280000,0.737111,0.059444,1.600000,0.000000,0.000000,0.000000
14.290000,0.738833,0.059583,1.600000,0.000000,0.000000,0.000000
14.300000,0.740556,0.059722,1.600000,0.000000,0.000000,0.000000
14.310000,0.742278,0.059861,1.600000,0.000000,0.000000,0.000000
14.320000,0.744000,0.060000,1.600000,0.000000,0.000000,0.000000
14.330000,0.745722,0.060139,1.600000,0.000000,0.000000,0.000000
14.340000,0.747444,0.060278,1.600000,0.000000,0.000000,0.000000
14.350000,0.749167,0.060417,1.600000,0.000000,0.000000,0.000000
14.360000,0.750889,0.060556,1.600000,0.000000,0.000000,0.000000
14.370000,0.752611,0.060694,1.600000,0.000000,0.000000,0.000000
14.380000,0.754333,0.060833,1.600000,0.000000,0.000000,0.000000
14.390000,0.756056,0.060972,1.600000,0.000000,0.000000,0.000000
14.400000,0.757778,0.061111,1.600000,0.000000,0.000000,0.000000
14.410000,0.759500,0.061250,1.600000,0.000000,0.000000,0.000000
14.420000,0.761222,0.061389,1.600000,0.000000,0.000000,0.000000
14.430000,0.762944,0.061528,1.600000,0.000000,0.000000,0.000000
14.440000,0.764667,0.061667,1.600000,0.000000,0.000000,0.000000
14.450000,0.766389,0.061806,1.600000,0.000000,0.000000,0.000000
14.460000,0.768111,0.061944,1.600000,0.000000,0.000000,0.000000
14.470000,0.769833,0.062083,1.600000,0.000000,0.000000,0.000000
14.480000,0.771556,0.062222,1.600000,0.000000,0.000000,0.000000
14.490000,0.773278,0.062361,1.600000,0.000000,0.000000,0.000000
14.500000,0.775000,0.062500,1.600000,0.000000,0.000000,0.000000
14.510000,0.776722,0.062639,1.600000,0.000000,0.000000,0.000000
14.520000,0.778444,0.062778,1.600000,0.000000,0.000000,0.000000
14.530000,0.780167,0.062917,1.600000,0.000000,0.000000,0.000000
14.540000,0.781889,0.063056,1.600000,0.000000,0.000000,0.000000
14.550000,0.783611,0.063194,1.600000,0.000000,0.000000,0.000000
14.560000,0.785333,0.063333,1.600000,0.000000,0.000000,0.000000
14.570000,0.787056,0.063472,1.600000,0.000000,0.000000,0.000000
14.580000,0.788778,0.063611,1.600000,0.000000,0.000000,0.000000
14.590000,0.790500,0.063750,1.600000,0.000000,0.000000,0.000000
14.600000,0.792222,0.063889,1.600000,0.000000,0.000000,0.000000
14.610000,0.793944,0.064028,1.600000,0.000000,0.000000,0.000000
14.620000,0.795667,0.064167,1.600000,0.000000,0.000000,0.000000
14.630000,0.797389,0.064306,1.600000,0.000000,0.000000,0.000000
14.640000,0.799111,0.064444,1.600000,0.000000,0.000000,0.000000
14.650000,0.800833,0.064583,1.600000,0.000000,0.000000,0.000000
14.660000,0.802556,0.064722,1.600000,0.000000,0.000000,0.000000
14.670000,0.804278,0.064861,1.600000,0.000000,0.000000,0.000000
14.680000,0.806000,0.065000,1.600000,0.000000,0.000000,0.000000
14.690000,0.807722,0.065139,1.600000,0.000000,0.000000,0.000000
14.700000,0.809444,0.065278,1.600000,0.000000,0.000000,0.000000
14.710000,0.811167,0.065417,1.600000,0.000000,0.000000,0.000000
14.720000,0.812889,0.065556,1.600000,0.000000,0.000000,0.000000
14.730000,0.814611,0.065694,1.600000,0.000000,0.000000,0.000000
14.740000,0.816333,0.065833,1.600000,0.000000,0.000000,0.000000
14.750000,0.818056,0.065972,1.600000,0.000000,0.000000,0.000000
14.760000,0.819778,0.066111,1.600000,0.000000,0.000000,0.000000
14.770000,0.821500,0.066250,1.600000,0.000000,0.000000,0.000000
14.780000,0.823222,0.066389,1.600000,0.000000,0.000000,0.000000
14.790000,0.824944,0.066528,1.600000,0.000000,0.000000,0.000000
14.800000,0.826667,0.066667,1.600000,0.000000,0.000000,0.000000
14.810000,0.828389,0.066806,1.600000,0.000000,0.000000,0.000000
14.820000,0.830111,0.066944,1.600000,0.000000,0.000000,0.000000
14.830000,0.831833,0.067083,1.600000,0.000000,0.000000,0.000000
14.840000,0.833556,0.067222,1.600000,0.000000,0.000000,0.000000
14.850000,0.835278,0.067361,1.600000,0.000000,0.000000,0.000000
14.860000,0.837000,0.067500,1.600000,0.000000,0.000000,0.000000
14.870000,0.838722,0.067639,1.600000,0.000000,0.000000,0.000000
14.880000,0.840444,0.067778,1.600000,0.000000,0.000000,0.000000
14.890000,0.842167,0.067917,1.600000,0.000000,0.000000,0.000000
14.900000,0.843889,0.068056,1.600000,0.000000,0.000000,0.000000
14.910000,0.845611,0.068194,1.600000,0.000000,0.000000,0.000000
14.920000,0.847333,0.068333,1.600000,0.000000,0.000000,0.000000
14.930000,0.849056,0.068472,1.600000,0.000000,0.000000,0.000000
14.940000,0.850778,0.068611,1.600000,0.000000,0.000000,0.000000
14.950000,0.852500,0.068750,1.600000,0.000000,0.000000,0.000000
14.960000,0.854222,0.068889,1.600000,0.000000,0.000000,0.000000
14.970000,0.855944,0.069028,1.600000,0.000000,0.000000,0.000000
14.980000,0.857667,0.069167,1.600000,0.000000,0.000000,0.000000
14.990000,0.859389,0.069306,1.600000,0.000000,0.000000,0.000000
15.000000,0.861111,0.069444,1.600000,0.000000,0.000000,0.000000
15.010000,0.862833,0.069583,1.600000,0.000000,0.000000,0.000000
15.020000,0.864556,0.069722,1.600000,0.000000,0.000000,0.000000
15.030000,0.866278,0.069861,1.600000,0.000000,0.000000,0.000000
15.040000,0.868000,0.070000,1.600000,0.000000,0.000000,0.000000
15.050000,0.869722,0.070139,1.600000,0.000000,0.000000,0.000000
15.060000,0.871444,0.070278,1.600000,0.000000,0.000000,0.000000
15.070000,0.873167,0.070417,1.600000,0.000000,0.000000,0.000000
15.080000,0.874889,0.070556,1.600000,0.000000,0.000000,0.000000
15.090000,0.876611,0.070694,1.600000,0.000000,0.000000,0.000000
15.100000,0.878333,0.070833,1.600000,0.000000,0.000000,0.000000
15.110000,0.880056,0.070972,1.600000,0.000000,0.000000,0.000000
15.120000,0.881778,0.071111,1.600000,0.000000,0.000000,0.000000
15.130000,0.883500,0.071250,1.600000,0.000000,0.000000,0.000000
15.140000,0.885222,0.071389,1.600000,0.000000,0.000000,0.000000
15.150000,0.886944,0.071528,1.600000,0.000000,0.000000,0.000000
15.160000,0.888667,0.071667,1.600000,0.000000,0.000000,0.000000
15.170000,0.890389,0.071806,1.600000,0.000000,0.000000,0.000000
15.180000,0.892111,0.071944,1.600000,0.000000,0.000000,0.000000
15.190000,0.893833,0.072083,1.600000,0.000000,0.000000,0.000000
15.200000,0.895556,0.072222,1.600000,0.000000,0.000000,0.000000
15.210000,0.897278,0.072361,1.600000,0.000000,0.000000,0.000000
15.220000,0.899000,0.072500,1.600000,0.000000,0.000000,0.000000
15.230000,0.900722,0.072639,1.600000,0.000000,0.000000,0.000000
15.240000,0.902444,0.072778,1.600000,0.000000,0.000000,0.000000
15.250000,0.904167,0.072917,1.600000,0.000000,0.000000,0.000000
15.260000,0.905889,0.073056,1.600000,0.000000,0.000000,0.000000
15.270000,0.907611,0.073194,1.600000,0.000000,0.000000,0.000000
15.280000,0.909333,0.073333,1.600000,0.000000,0.000000,0.000000
15.290000,0.911056,0.073472,1.600000,0.000000,0.000000,0.000000
15.300000,0.912778,0.073611,1.600000,0.000000,0.000000,0.000000
15.310000,0.914500,0.073750,1.600000,0.000000,0.000000,0.000000
15.320000,0.916222,0.073889,1.600000,0.000000,0.000000,0.000000
15.330000,0.917944,0.074028,1.600000,0.000000,0.000000,0.000000
15.340000,0.919667,0.074167,1.600000,0.000000,0.000000,0.000000
15.350000,0.921389,0.074306,1.600000,0.000000,0.000000,0.000000
15.360000,0.923111,0.074444,1.600000,0.000000,0.000000,0.000000
15.370000,0.924833,0.074583,1.600000,0.000000,0.000000,0.000000
15.380000,0.926556,0.074722,1.600000,0.000000,0.000000,0.000000
15.390000,0.928278,0.074861,1.600000,0.000000,0.000000,0.000000
15.400000,0.930000,0.075000,1.600000,0.000000,0.000000,0.000000
15.410000,0.931722,0.075139,1.600000,0.000000,0.000000,0.000000
15.420000,0.933444,0.075278,1.600000,0.000000,0.000000,0.000000
15.430000,0.935167,0.075417,1.600000,0.000000,0.000000,0.000000
15.440000,0.936889,0.075556,1.600000,0.000000,0.000000,0.000000
15.450000,0.938611,0.075694,1.600000,0.000000,0.000000,0.000000
15.460000,0.940333,0.075833,1.600000,0.000000,0.000000,0.000000
15.470000,0.942056,0.075972,1.600000,0.000000,0.000000,0.000000
15.480000,0.943778,0.076111,1.600000,0.000000,0.000000,0.000000
15.490000,0.945500,0.076250,1.600000,0.000000,0.000000,0.000000
15.500000,0.947222,0.076389,1.600000,0.000000,0.000000,0.000000
15.510000,0.948944,0.076528,1.600000,0.000000,0.000000,0.000000
15.520000,0.950667,0.076667,1.600000,0.000000,0.000000,0.000000
15.530000,0.952389,0.076806,1.600000,0.000000,0.000000,0.000000
15.540000,0.954111,0.076944,1.600000,0.000000,0.000000,0.000000
15.550000,0.955833,0.077083,1.600000,0.000000,0.000000,0.000000
15.560000,0.957556,0.077222,1.600000,0.000000,0.000000,0.000000
15.570000,0.959278,0.077361,1.600000,0.000000,0.000000,0.000000
15.580000,0.961000,0.077500,1.600000,0.000000,0.000000,0.000000
15.590000,0.962722,0.077639,1.600000,0.000000,0.000000,0.000000
15.600000,0.964444,0.077778,1.600000,0.000000,0.000000,0.000000
15.610000,0.966167,0.077917,1.600000,0.000000,0.000000,0.000000
15.620000,0.967889,0.078056,1.600000,0.000000,0.000000,0.000000
15.630000,0.969611,0.078194,1.600000,0.000000,0.000000,0.000000
15.640000,0.971333,0.078333,1.600000,0.000000,0.000000,0.000000
15.650000,0.973056,0.078472,1.600000,0.000000,0.000000,0.000000
15.660000,0.974778,0.078611,1.600000,0.000000,0.000000,0.000000
15.670000,0.976500,0.078750,1.600000,0.000000,0.000000,0.000000
15.680000,0.978222,0.078889,1.600000,0.000000,0.000000,0.000000
15.690000,0.979944,0.079028,1.600000,0.000000,0.000000,0.000000
15.700000,0.981667,0.079167,1.600000,0.000000,0.000000,0.000000
15.710000,0.983389,0.079306,1.600000,0.000000,0.000000,0.000000
15.720000,0.985111,0.079444,1.600000,0.000000,0.000000,0.000000
15.730000,0.986833,0.079583,1.600000,0.000000,0.000000,0.000000
15.740000,0.988556,0.079722,1.600000,0.000000,0.000000,0.000000
15.750000,0.990278,0.079861,1.600000,0.000000,0.000000,0.000000
15.760000,0.992000,0.080000,1.600000,0.000000,0.000000,0.000000
15.770000,0.993722,0.080139,1.600000,0.000000,0.000000,0.000000
15.780000,0.995444,0.080278,1.600000,0.000000,0.000000,0.000000
